trade_date,ts_code,weight
2021-06-30,002841.SZ,0.0031860699234850334
2021-06-30,600547.SH,0.001064955622546601
2021-06-30,601877.SH,0.027354146947777252
2021-06-30,000617.SZ,0.03179491572839482
2021-06-30,600519.SH,0.005868855975549208
2021-06-30,601166.SH,0.007773711502325384
2021-06-30,000725.SZ,0.002990537157401141
2021-06-30,002916.SZ,0.0003517240257602536
2021-06-30,600438.SH,0.01733119168901138
2021-06-30,603259.SH,0.01104836876967406
2021-06-30,600332.SH,0.00910994156731737
2021-06-30,600362.SH,0.0016610453093581783
2021-06-30,002466.SZ,0.0007675502403278682
2021-06-30,603659.SH,0.018099412396123254
2021-06-30,601985.SH,0.01576423140051564
2021-06-30,000708.SZ,0.004306768860705144
2021-06-30,601601.SH,0.002157403991336748
2021-06-30,002008.SZ,0.003145971018974725
2021-06-30,002821.SZ,0.00711765460922241
2021-06-30,601318.SH,0.000752228425871218
2021-06-30,601818.SH,0.006936056667609952
2021-06-30,600132.SH,0.0002570298654425529
2021-06-30,002230.SZ,0.0047151332247144
2021-06-30,600104.SH,0.00535302542116182
2021-06-30,600219.SH,0.011604079669555725
2021-06-30,600176.SH,0.006818452477265911
2021-06-30,600741.SH,0.0012431176520126702
2021-06-30,600760.SH,0.0018984480989351774
2021-06-30,603799.SH,0.0033500988578369553
2021-06-30,002049.SZ,0.009525403231350598
2021-06-30,600016.SH,0.008112174138383828
2021-06-30,601088.SH,0.007423310556315834
2021-06-30,002142.SZ,0.005377119899754613
2021-06-30,300015.SZ,0.004484520270780135
2021-06-30,601966.SH,0.005835502836954121
2021-06-30,601668.SH,0.0046825981902784315
2021-06-30,000301.SZ,0.005288971419411435
2021-06-30,600009.SH,0.004635415419201847
2021-06-30,601939.SH,0.00249674365253842
2021-06-30,601766.SH,0.005473922926641717
2021-06-30,002311.SZ,0.003297040074376167
2021-06-30,002129.SZ,0.011562126446570554
2021-06-30,600018.SH,0.0030343701093442526
2021-06-30,300782.SZ,0.0017044090898979663
2021-06-30,600233.SH,0.008014762881798802
2021-06-30,601009.SH,0.000868334411763287
2021-06-30,002001.SZ,0.002721976983396562
2021-06-30,600570.SH,0.008007281793976894
2021-06-30,002180.SZ,0.0006371431806937796
2021-06-30,000661.SZ,0.0037064167847926555
2021-06-30,002064.SZ,0.004033601233506241
2021-06-30,300759.SZ,0.0048451371548787585
2021-06-30,002202.SZ,0.012372163463287605
2021-06-30,600019.SH,0.00037689524526348436
2021-06-30,600600.SH,0.00416615566143338
2021-06-30,601117.SH,0.00963337486571967
2021-06-30,601669.SH,0.009686518711489548
2021-06-30,601111.SH,0.008116328362965131
2021-06-30,000001.SZ,0.00380146772719184
2021-06-30,000858.SZ,0.012800265992102534
2021-06-30,600884.SH,0.0028584627091720995
2021-06-30,601607.SH,0.007250457763580459
2021-06-30,300450.SZ,0.00151208195566693
2021-06-30,002602.SZ,0.003701813342132712
2021-06-30,600754.SH,0.0029433431276970476
2021-06-30,600309.SH,0.009787397701539484
2021-06-30,002648.SZ,0.003927656409329458
2021-06-30,601688.SH,0.017180444844875953
2021-06-30,002709.SZ,0.006545334724082232
2021-06-30,300014.SZ,0.00016873508124711387
2021-06-30,000977.SZ,0.0051410939143208675
2021-06-30,600011.SH,0.00831088959161465
2021-06-30,002352.SZ,0.0011820281620722561
2021-06-30,002410.SZ,0.009777338301841187
2021-06-30,300769.SZ,0.0022012389900199474
2021-06-30,002594.SZ,2.587770644526228e-06
2021-07-01,600460.SH,0.23464377708856105
2021-08-02,601689.SH,0.00043166191750172316
2021-08-02,600989.SH,0.006008986038986047
2021-08-02,600926.SH,0.006143478802971794
2021-08-02,002821.SZ,0.004420687165945883
2021-08-02,300124.SZ,0.002956559865379178
2021-08-02,601288.SH,0.0037945925986747056
2021-08-02,601988.SH,0.008649220418546525
2021-08-02,002475.SZ,0.0028219505616827144
2021-08-02,600886.SH,0.001966816580261322
2021-08-02,600346.SH,0.00038844075782271575
2021-08-02,600588.SH,0.0004874468290207222
2021-08-02,600115.SH,0.006619625458959887
2021-08-02,600019.SH,0.011406133625906303
2021-08-02,601117.SH,0.008906190744722941
2021-08-02,600104.SH,0.0007644999845353854
2021-08-02,600111.SH,0.009996387891594054
2021-08-02,601328.SH,0.002620331327671631
2021-08-02,600219.SH,0.0003914321102466287
2021-08-02,000425.SZ,0.012373017102671866
2021-08-02,300033.SZ,0.010360592549432675
2021-08-02,300014.SZ,0.004232889289159714
2021-08-02,002142.SZ,0.010019553108815568
2021-08-02,601898.SH,0.0026263001957782
2021-08-02,300059.SZ,0.0012680409935211235
2021-08-02,000733.SZ,0.0069935309094523715
2021-08-02,000625.SZ,0.0025336025791846484
2021-08-02,600760.SH,0.016533969329642424
2021-08-02,002602.SZ,0.006249575987658876
2021-08-02,002049.SZ,0.0031865016100442946
2021-08-02,600018.SH,0.00013740238645237667
2021-08-02,601633.SH,0.009886014310529484
2021-08-02,600570.SH,0.0002559777536620733
2021-08-02,600011.SH,0.01459680125941142
2021-08-02,603806.SH,0.005958280021102158
2021-08-02,601166.SH,0.0007841209515753708
2021-08-02,600036.SH,0.0037325876016006537
2021-08-02,300122.SZ,0.002870336497850713
2021-08-02,300274.SZ,0.002913207814134494
2021-08-02,600015.SH,0.002312333036475196
2021-08-02,601615.SH,0.0038141432393003455
2021-08-02,600741.SH,0.0012181132295524242
2021-08-02,601881.SH,0.021919644784217193
2021-08-02,601800.SH,0.00543793718504895
2021-08-02,601319.SH,0.013907936958786117
2021-08-02,601865.SH,0.004901585641098061
2021-08-02,601169.SH,0.002554651547101602
2021-08-02,002001.SZ,0.0073635184360448715
2021-08-02,600025.SH,0.0009187009458644922
2021-08-02,688008.SH,0.0008520053995423917
2021-08-02,601877.SH,0.002160785955563141
2021-08-02,300769.SZ,0.003901445050343146
2021-08-02,603486.SH,0.0004960325546885003
2021-08-02,601857.SH,0.003949262498682888
2021-08-02,600406.SH,0.0025839083609796878
2021-08-02,000895.SZ,2.941874993031478e-05
2021-08-02,600183.SH,0.0016198356625224655
2021-08-02,600690.SH,0.02331888813450733
2021-08-02,601186.SH,0.002111740797833729
2021-08-02,603899.SH,0.010566302008046325
2021-08-02,603259.SH,0.002728232010101231
2021-08-02,601229.SH,0.002951463673961937
2021-08-02,600803.SH,0.002170655083266075
2021-08-02,600674.SH,8.864067574233404e-05
2021-08-02,000877.SZ,0.0017209147542122866
2021-08-02,002601.SZ,0.009670069998272168
2021-08-02,600309.SH,0.001136027791836242
2021-08-02,600061.SH,0.003037899684707665
2021-08-02,600029.SH,0.006068166070362374
2021-08-02,000408.SZ,0.0018208307523912438
2021-08-02,000776.SZ,0.0004731804225172737
2021-08-02,601360.SH,0.011902287075388285
2021-08-02,600547.SH,0.0016763969442737069
2021-08-02,600584.SH,0.0031295762458522455
2021-08-02,000063.SZ,0.003825765164417528
2021-08-02,002414.SZ,0.007883657558846657
2021-08-02,600660.SH,0.007170331858333455
2021-08-02,600809.SH,0.0036033688507383353
2021-08-02,688012.SH,0.004385079507599529
2021-08-02,603288.SH,0.0022619195647343503
2021-08-02,300498.SZ,0.001289925467009032
2021-08-02,601669.SH,0.002158464900512523
2021-08-02,300433.SZ,0.0018051529107738402
2021-08-02,000800.SZ,0.015411547038069504
2021-08-02,600875.SH,0.008967710894206239
2021-08-02,601699.SH,0.002392769205765944
2021-08-02,600845.SH,0.012037292742416654
2021-08-02,600085.SH,0.0018947508979263318
2021-08-02,300661.SZ,0.002798203676359873
2021-08-02,300601.SZ,0.005252326698059102
2021-08-02,300450.SZ,0.0006992160612980218
2021-08-10,000792.SZ,0.0046904139377540776
2021-08-10,000792.SZ,0.010304768379661504
2021-08-10,000792.SZ,0.009950363497446626
2021-08-10,000792.SZ,0.00493857236946985
2021-08-10,000792.SZ,0.004951834925752464
2021-08-10,000792.SZ,0.0103669145076899
2021-08-10,000792.SZ,0.001328696164909309
2021-08-10,000792.SZ,0.003989387792763938
2021-08-10,000792.SZ,0.0004314055606464988
2021-08-10,000792.SZ,0.004631341200333373
2021-08-31,002841.SZ,3.681464548880693e-05
2021-08-31,002466.SZ,2.793231575116977e-05
2021-08-31,601216.SH,0.0002333790294101152
2021-08-31,601799.SH,5.588357344980865e-05
2021-08-31,000725.SZ,0.0004386152064324974
2021-08-31,601865.SH,8.213286241233923e-05
2021-08-31,600438.SH,9.454548856755162e-05
2021-08-31,000001.SZ,0.00017608795415358536
2021-08-31,601766.SH,0.00037036676297368836
2021-08-31,002920.SZ,4.236483623634315e-05
2021-08-31,000776.SZ,4.6289834169926205e-05
2021-08-31,600547.SH,0.00019676269512600711
2021-08-31,000333.SZ,4.17670373855596e-05
2021-08-31,600150.SH,3.691943881952902e-07
2021-08-31,601319.SH,7.708850885350567e-05
2021-08-31,603019.SH,2.038338315425627e-05
2021-08-31,002938.SZ,6.0974265493675604e-05
2021-08-31,600660.SH,0.0001542624325939726
2021-08-31,600795.SH,3.923102815314659e-05
2021-08-31,601939.SH,0.0003128276239073401
2021-08-31,601607.SH,7.574180541702926e-05
2021-08-31,000895.SZ,5.479001033437166e-05
2021-08-31,300750.SZ,0.00018191518235093423
2021-08-31,603486.SH,3.623488828551607e-05
2021-08-31,000596.SZ,0.0005756321617088635
2021-08-31,000858.SZ,0.00010794895771499076
2021-08-31,600196.SH,0.00027657855845285685
2021-08-31,300433.SZ,7.67545260246741e-06
2021-08-31,300595.SZ,0.000546933979933881
2021-08-31,000723.SZ,0.00021985466203048784
2021-08-31,601111.SH,1.035994343411056e-05
2021-08-31,000876.SZ,2.825159822637999e-05
2021-08-31,600809.SH,0.0005176745276801674
2021-08-31,601238.SH,0.0003334474702015617
2021-08-31,300454.SZ,0.00010369273484030679
2021-08-31,600754.SH,0.00018561068286382455
2021-08-31,600674.SH,1.1657513230621419e-05
2021-08-31,600028.SH,5.961179355068149e-06
2021-08-31,600732.SH,2.4163144216520645e-05
2021-08-31,601878.SH,0.00012379455382531524
2021-08-31,000063.SZ,0.00047135411569205565
2021-08-31,688008.SH,0.0003961783737256882
2021-08-31,601838.SH,7.643689864895927e-05
2021-08-31,001979.SZ,8.190062556782757e-05
2021-08-31,601808.SH,3.536641346724296e-06
2021-08-31,601360.SH,6.777259710155262e-05
2021-08-31,002709.SZ,2.405902448698787e-05
2021-08-31,601211.SH,0.00032603590011952906
2021-08-31,002027.SZ,4.995793977159432e-05
2021-08-31,002142.SZ,0.000105708994492433
2021-08-31,300142.SZ,0.00010629758598133954
2021-08-31,300760.SZ,0.00024864526064265424
2021-08-31,300015.SZ,0.00012639467929850964
2021-08-31,600018.SH,0.0003659328878939937
2021-08-31,601689.SH,0.0003830609772895677
2021-08-31,300207.SZ,0.000754827662179384
2021-08-31,002230.SZ,6.053563259205143e-05
2021-08-31,600115.SH,0.00022724315152267873
2021-08-31,600219.SH,7.647964655810217e-05
2021-08-31,600745.SH,9.924793840438428e-05
2021-08-31,002821.SZ,1.946038793378675e-05
2021-08-31,601615.SH,4.814741198613702e-06
2021-08-31,600015.SH,0.0003282322518736256
2021-08-31,300122.SZ,2.4308758470066564e-05
2021-08-31,600346.SH,5.884837517828732e-05
2021-08-31,603501.SH,0.0002960989576547391
2021-08-31,600436.SH,6.637135908242954e-05
2021-08-31,300496.SZ,0.0002683891315238447
2021-08-31,600183.SH,6.684442986058002e-05
2021-08-31,600845.SH,5.957154040681596e-05
2021-08-31,002555.SZ,0.0009875321941414383
2021-08-31,603986.SH,5.418939095981159e-05
2021-08-31,601899.SH,0.00032871950188089464
2021-08-31,601668.SH,6.279664914554819e-05
2021-08-31,002415.SZ,0.0006787749082099385
2021-08-31,600837.SH,0.00037135711911513887
2021-08-31,600030.SH,2.91212412637953e-05
2021-08-31,601888.SH,0.00038621182219752135
2021-08-31,003816.SZ,6.3502563744460394e-06
2021-08-31,603993.SH,7.943823387631765e-05
2021-08-31,601390.SH,0.0007278131844572053
2021-08-31,000963.SZ,0.0001455277705654691
2021-08-31,300450.SZ,1.7780888775935866e-05
2021-08-31,600893.SH,0.0001922794581788964
2021-08-31,601699.SH,9.768954537816286e-05
2021-08-31,002007.SZ,6.756848983947459e-05
2021-08-31,002180.SZ,0.0003040972775819334
2021-08-31,601225.SH,7.709263612325196e-06
2021-08-31,601236.SH,8.841229831319653e-05
2021-08-31,002271.SZ,7.860831339448867e-05
2021-08-31,600588.SH,3.4304057442702585e-06
2021-08-31,600519.SH,0.0001206868036999344
2021-08-31,600233.SH,0.0004690686626129994
2021-08-31,600606.SH,0.00013536044555832516
2021-08-31,600926.SH,0.0011361579921754278
2021-08-31,002410.SZ,5.342856380240297e-05
2021-08-31,002460.SZ,5.887585919646629e-05
2021-08-31,600061.SH,5.7073748076273074e-05
2021-08-31,601788.SH,0.00017699350196208715
2021-09-30,300433.SZ,0.0016176777289061996
2021-09-30,002202.SZ,0.0006925956486204378
2021-09-30,300413.SZ,0.014140872389985475
2021-09-30,002602.SZ,0.0022534227175968124
2021-09-30,002920.SZ,0.006234765095367653
2021-09-30,601398.SH,0.00022402010302088378
2021-09-30,601216.SH,0.0005322558934916768
2021-09-30,300316.SZ,0.002189409486570313
2021-09-30,300769.SZ,0.008648228661202158
2021-09-30,600196.SH,0.002511254958746859
2021-09-30,600460.SH,0.005474789493614933
2021-09-30,601633.SH,0.00046903431887442763
2021-09-30,002736.SZ,0.009033426710476019
2021-09-30,002142.SZ,0.0001433521486876967
2021-09-30,601229.SH,0.01615774900140524
2021-09-30,601888.SH,0.0031431573366526846
2021-09-30,600760.SH,0.0006069681225953323
2021-09-30,600837.SH,0.011979797711193358
2021-09-30,000938.SZ,0.0038955182916489963
2021-09-30,688036.SH,0.0017332523710236107
2021-09-30,601688.SH,0.0005824046094656546
2021-09-30,601100.SH,0.03684804700248184
2021-09-30,600050.SH,0.008863950572160882
2021-09-30,601021.SH,0.028598791550646704
2021-09-30,000069.SZ,0.012442863570649105
2021-09-30,600309.SH,0.001502673243117738
2021-09-30,000877.SZ,0.013493774893788682
2021-09-30,300750.SZ,0.0028080977207906917
2021-09-30,300014.SZ,0.006970411058119049
2021-09-30,600660.SH,0.001356549710874094
2021-09-30,000963.SZ,0.004621101629744456
2021-09-30,600111.SH,0.005315161258481297
2021-09-30,300033.SZ,0.007962918581265695
2021-09-30,600886.SH,0.00560775210667091
2021-09-30,600436.SH,0.002101609923034321
2021-09-30,601985.SH,0.008213581441794177
2021-09-30,600763.SH,0.0016273767146018953
2021-09-30,002001.SZ,0.012671403215070777
2021-09-30,601328.SH,0.0007043109209499064
2021-09-30,600061.SH,0.0013934359519370998
2021-09-30,003816.SZ,0.006767682967300636
2021-09-30,601377.SH,0.004397818622650163
2021-09-30,601628.SH,0.01309934515988161
2021-09-30,600426.SH,0.019953703606350404
2021-09-30,600031.SH,0.011272394766518349
2021-09-30,601698.SH,0.002572205605287458
2021-09-30,601111.SH,0.007996926823965812
2021-09-30,002180.SZ,0.01272012934801313
2021-09-30,600132.SH,0.0013973504101621361
2021-09-30,688012.SH,0.0004089275055290855
2021-09-30,600048.SH,0.0055528955035813446
2021-09-30,002252.SZ,0.008440792017433807
2021-09-30,601699.SH,0.009316600938281232
2021-09-30,002414.SZ,0.004289246021869825
2021-09-30,603799.SH,0.017788585135380692
2021-09-30,601607.SH,0.021023004158684154
2021-09-30,600893.SH,0.0005403635708624761
2021-09-30,000063.SZ,0.004227714887419669
2021-09-30,300450.SZ,0.0009097924022431495
2021-09-30,000858.SZ,0.012599761379620891
2021-09-30,601618.SH,0.012348065989710933
2021-09-30,000983.SZ,0.000676402846713446
2021-09-30,600438.SH,0.005434545638244056
2021-09-30,002008.SZ,0.009639575025152322
2021-09-30,601689.SH,0.006903918528422224
2021-09-30,600025.SH,0.0031242873918467013
2021-09-30,601818.SH,0.01713278193829912
2021-09-30,600332.SH,0.005702910829632467
2021-09-30,601668.SH,0.010832970903489371
2021-09-30,600754.SH,0.0008612220084520656
2021-09-30,002236.SZ,0.008554557846737237
2021-09-30,601155.SH,0.004471653682267512
2021-09-30,002475.SZ,0.007590110175860096
2021-09-30,600674.SH,0.003964375501164911
2021-09-30,000617.SZ,0.011317768161210707
2021-09-30,601857.SH,0.004468554097696115
2021-09-30,601117.SH,0.010943967380848858
2021-09-30,601788.SH,0.005693061392875417
2021-09-30,600030.SH,0.009981640333452328
2021-09-30,600585.SH,0.00048316306747953297
2021-09-30,000157.SZ,0.018922252034411703
2021-09-30,300498.SZ,0.010498253715101508
2021-09-30,300628.SZ,0.01031338840422865
2021-09-30,600406.SH,0.003743830805637049
2021-09-30,600741.SH,0.013588954180322948
2021-09-30,603486.SH,0.008066045190826722
2021-09-30,000333.SZ,0.021809179507331886
2021-09-30,000733.SZ,0.008392863152179436
2021-09-30,600018.SH,0.0010255832005714397
2021-09-30,002129.SZ,0.009806729587455596
2021-09-30,688008.SH,0.0013778383799890816
2021-09-30,603833.SH,0.005936419315984868
2021-09-30,002709.SZ,0.022449768578251292
2021-09-30,002459.SZ,0.001003375119079013
2021-09-30,000425.SZ,0.0006223089130142211
2021-09-30,600233.SH,0.00886211369601715
2021-09-30,000338.SZ,0.0006480930651241829
2021-09-30,001979.SZ,0.00292738090979542
2021-09-30,600875.SH,0.011555098143240424
2021-09-30,603659.SH,0.008229067825680395
2021-09-30,002074.SZ,0.019625401621098434
2021-09-30,002304.SZ,0.0061672890166408105
2021-09-30,601919.SH,0.011594757354197354
2021-09-30,600900.SH,0.008626013930949717
2021-09-30,601799.SH,0.00038713481549239206
2021-09-30,600732.SH,0.000589586596034888
2021-09-30,002371.SZ,0.007288657734528071
2021-09-30,000568.SZ,0.017413538987062174
2021-09-30,000166.SZ,0.02218367185810326
2021-09-30,601766.SH,0.005820236156220421
2021-09-30,600958.SH,0.0006604913338314323
2021-09-30,601138.SH,0.009600403662116308
2021-09-30,002050.SZ,0.009888505601603025
2021-09-30,002032.SZ,0.0005006201506651593
2021-10-21,600039.SH,0.14910661002129652
2021-11-01,600029.SH,0.006548289743950291
2021-11-01,002027.SZ,0.0025057985715798868
2021-11-01,002493.SZ,0.001846296162196286
2021-11-01,600900.SH,0.0003442908447399408
2021-11-01,600309.SH,0.0006649553430576558
2021-11-01,600028.SH,0.0016460634527593362
2021-11-01,603799.SH,0.003089724200035848
2021-11-01,000157.SZ,0.0009429793574806844
2021-11-01,600803.SH,0.007585995156899554
2021-11-01,603486.SH,0.008687725084806955
2021-11-01,600009.SH,0.006957935053425241
2021-11-01,603993.SH,0.0030691582133038613
2021-11-01,600999.SH,0.00032635689925311466
2021-11-01,603986.SH,0.007390134171126344
2021-11-01,600025.SH,0.0014410581912873137
2021-11-01,601966.SH,0.00435154292206029
2021-11-01,002371.SZ,0.007915264577815093
2021-11-01,000651.SZ,7.847002791420032e-05
2021-11-01,000301.SZ,0.0023359481979343807
2021-11-01,603899.SH,0.0062433292848639655
2021-11-01,600030.SH,0.002064007602532174
2021-11-01,002414.SZ,0.005097009376917753
2021-11-01,300033.SZ,0.00177150663004236
2021-11-01,600010.SH,0.012301806236840043
2021-11-01,601939.SH,0.00633961343948932
2021-11-01,601989.SH,0.0006467791918896222
2021-11-01,300751.SZ,0.0012783198104941158
2021-11-01,000708.SZ,0.004229792891418698
2021-11-01,600606.SH,0.0006512655478161151
2021-11-01,601857.SH,0.0010644351248202037
2021-11-01,002074.SZ,0.0024754404742537636
2021-11-01,000895.SZ,0.007227443441010694
2021-11-01,300015.SZ,0.009589439521123098
2021-11-01,600584.SH,0.011558443768941296
2021-11-01,600460.SH,0.00019790800972974894
2021-11-01,600016.SH,0.0020045129350142526
2021-11-01,600426.SH,0.006716470702651928
2021-11-01,600893.SH,0.0023996296210689566
2021-11-01,601377.SH,0.0042173238141997565
2021-11-01,603185.SH,0.00043092139127664435
2021-11-01,001979.SZ,0.0036940090467648817
2021-11-01,601898.SH,0.0048801851533859944
2021-11-01,000538.SZ,0.0014053471096826956
2021-11-01,601799.SH,0.001808748372664594
2021-11-01,000625.SZ,0.0013758597657386278
2021-11-01,000166.SZ,0.0039008174460222374
2021-11-01,000733.SZ,0.0039137884020209
2021-11-01,600011.SH,0.00022852578735646603
2021-11-01,601899.SH,0.0015621114440251443
2021-11-01,600018.SH,0.0014208927956658086
2021-11-01,000792.SZ,0.010892970564488525
2021-11-01,601288.SH,0.0028859008486464832
2021-11-01,600036.SH,0.00441158813925755
2021-11-01,300122.SZ,0.00013067094800608807
2021-11-01,002230.SZ,0.0016043198044379365
2021-11-01,002352.SZ,0.005055889510934977
2021-11-01,002129.SZ,0.0020878653343698534
2021-11-01,600183.SH,0.0009055445472804963
2021-11-01,601766.SH,0.004934803459209937
2021-11-01,601669.SH,0.0003115967857067336
2021-11-01,600745.SH,0.0047475569012198635
2021-11-01,601865.SH,0.001683753703842113
2021-11-01,601901.SH,0.0018522833093946554
2021-11-01,601216.SH,0.0022615577804057842
2021-11-01,600061.SH,0.01450948592111516
2021-11-01,600887.SH,0.002521714402890433
2021-11-01,000100.SZ,0.012645307797791206
2021-11-01,300207.SZ,0.0002119423123660216
2021-11-01,600585.SH,0.003960655034245509
2021-11-01,600406.SH,0.004718225841441172
2021-11-01,600600.SH,0.004825111764005252
2021-11-01,600519.SH,0.005540539304533277
2021-11-01,000001.SZ,0.005513423604616721
2021-11-01,000617.SZ,0.0053121345680345895
2021-11-01,002714.SZ,0.008490289199964637
2021-11-01,688005.SH,0.0018807849169771374
2021-11-01,600111.SH,0.006478631237108723
2021-11-01,601009.SH,0.001298297666985378
2021-11-01,601328.SH,0.002199764915816999
2021-11-01,003816.SZ,0.00012895179339050364
2021-11-01,300124.SZ,0.0013884482669566736
2021-11-01,600690.SH,0.0011029493250680658
2021-11-01,601390.SH,0.005574868097985672
2021-11-01,600660.SH,0.004704709966962461
2021-11-01,000963.SZ,0.0001099885629953097
2021-11-01,000800.SZ,0.0006876222672035235
2021-11-01,601881.SH,0.003243005860816639
2021-11-01,601601.SH,0.009823230759088855
2021-11-01,000002.SZ,0.005496044525813479
2021-11-01,002236.SZ,0.00017000805553085777
2021-11-01,000408.SZ,0.0010998401186265345
2021-11-01,600754.SH,0.0022177188909751943
2021-11-01,601919.SH,0.00043113892628588926
2021-11-01,601186.SH,0.002099080175353261
2021-11-01,600588.SH,0.00934938399363278
2021-11-01,600886.SH,0.0014951028252694774
2021-11-01,300750.SZ,0.0005523756322230619
2021-11-01,601607.SH,0.0008009145111270243
2021-11-01,601633.SH,0.0011528556637847244
2021-11-01,601238.SH,0.001754842254783873
2021-11-01,601398.SH,0.001899671598118865
2021-11-01,002920.SZ,0.008489025102157412
2021-11-01,002202.SZ,0.0004276570727718795
2021-11-01,601236.SH,0.013901012295541103
2021-11-01,300413.SZ,0.004971960210120528
2021-11-01,000938.SZ,0.0044031708691970916
2021-11-01,600196.SH,0.0022028868464472797
2021-11-01,002241.SZ,0.0025437023011491344
2021-11-01,300316.SZ,0.008539561962244667
2021-11-01,002459.SZ,0.004340237798285639
2021-11-01,600132.SH,0.003336933891700947
2021-11-01,002252.SZ,0.001336424611580058
2021-11-01,601699.SH,0.0065858877326935
2021-11-01,603288.SH,0.005525655832077241
2021-11-01,002120.SZ,0.004654803345194281
2021-11-01,002311.SZ,7.117240257909212e-05
2021-11-01,002812.SZ,0.0029065919364958262
2021-11-30,300207.SZ,0.0003051056228098119
2021-11-30,002236.SZ,8.907942150673761e-06
2021-11-30,688012.SH,0.0005538609151496407
2021-11-30,600809.SH,0.00019381383920924337
2021-11-30,002074.SZ,4.5564994287326944e-05
2021-11-30,600875.SH,0.00023902347957770217
2021-11-30,601618.SH,0.00011942926480608697
2021-11-30,000876.SZ,0.0006268677447263449
2021-11-30,300142.SZ,5.2230855019925276e-05
2021-11-30,600018.SH,0.0003982278815118964
2021-11-30,300529.SZ,0.00018049285525394696
2021-11-30,600036.SH,0.00022465599031953065
2021-11-30,000983.SZ,5.8588598061267775e-05
2021-11-30,002938.SZ,0.00015811620134241057
2021-11-30,601800.SH,0.00046275815184972704
2021-11-30,601100.SH,5.9011642088054256e-05
2021-11-30,601111.SH,0.0007306558784142375
2021-11-30,000723.SZ,0.0001925382837154154
2021-11-30,300595.SZ,3.16449928941663e-05
2021-11-30,601238.SH,0.0002889801205459403
2021-11-30,601398.SH,0.0005406321371477889
2021-11-30,002648.SZ,5.546692285283407e-05
2021-11-30,600887.SH,3.103144982579048e-05
2021-11-30,601766.SH,4.1895268421037714e-05
2021-11-30,600884.SH,0.0004469333471620494
2021-11-30,600233.SH,2.9528904858575745e-05
2021-11-30,002602.SZ,0.0007920174089510267
2021-11-30,600061.SH,0.00021571551490465033
2021-11-30,600048.SH,0.00018574439799280937
2021-11-30,601872.SH,0.0002468227765982898
2021-11-30,603019.SH,5.223854593173827e-05
2021-11-30,688111.SH,0.0008186140941252184
2021-11-30,600089.SH,9.584426984045154e-05
2021-11-30,000001.SZ,0.0002645427911121154
2021-11-30,000661.SZ,7.71051547775839e-05
2021-11-30,600011.SH,0.00015822238981471145
2021-11-30,000977.SZ,0.00030297001216008523
2021-11-30,002714.SZ,5.3280522315788986e-05
2021-11-30,300759.SZ,7.876458652630289e-05
2021-11-30,600585.SH,0.0003487701977205373
2021-11-30,300628.SZ,1.4447578451736805e-05
2021-11-30,603185.SH,7.523527589447028e-05
2021-11-30,600837.SH,9.24083269397754e-05
2021-11-30,600919.SH,1.2575582367085827e-05
2021-11-30,601360.SH,0.0008594730712604871
2021-11-30,600460.SH,0.00032647185853941247
2021-11-30,601169.SH,9.380258257758815e-06
2021-11-30,688363.SH,0.0001382693022744732
2021-11-30,600999.SH,0.0001863088699410343
2021-11-30,603899.SH,7.628355670881346e-05
2021-11-30,600025.SH,3.1491237613926774e-06
2021-11-30,300454.SZ,1.0806929428693428e-05
2021-11-30,600010.SH,2.5240198814588913e-05
2021-11-30,601688.SH,8.26738951397832e-05
2021-11-30,601808.SH,0.0009319148101321245
2021-11-30,300769.SZ,9.559734916156004e-05
2021-11-30,002180.SZ,0.00020905750800572935
2021-11-30,601009.SH,7.910921603970318e-05
2021-11-30,002001.SZ,0.000718068608479536
2021-11-30,600690.SH,6.024780235340696e-05
2021-11-30,000963.SZ,0.00015995383477327956
2021-11-30,601336.SH,4.6619907992249106e-05
2021-11-30,601377.SH,6.705488601525324e-05
2021-11-30,600029.SH,9.777226296333711e-05
2021-11-30,002271.SZ,0.00013402046824137002
2021-11-30,600028.SH,0.00038236509612859333
2021-11-30,600732.SH,0.000160793786506782
2021-11-30,000157.SZ,7.995801391496228e-05
2021-11-30,601878.SH,3.072499734271323e-05
2021-11-30,300014.SZ,0.00031680907548799995
2021-11-30,002410.SZ,3.515639697402134e-05
2021-11-30,600674.SH,2.8148333480037813e-05
2021-11-30,601788.SH,0.0001874744321641089
2021-11-30,600176.SH,0.0005921710446247147
2021-11-30,601888.SH,0.0009198917638752341
2021-11-30,601668.SH,8.807659172059101e-05
2021-11-30,000538.SZ,3.111552398420427e-05
2021-11-30,601012.SH,3.383855137043767e-05
2021-11-30,002812.SZ,0.00033930116304215727
2021-11-30,601601.SH,0.0002979364065862405
2021-11-30,002415.SZ,9.892300315887246e-05
2021-11-30,002120.SZ,4.476039219311473e-05
2021-11-30,600436.SH,0.00014097182647618788
2021-11-30,600383.SH,0.0003298920142574772
2021-11-30,300015.SZ,0.0002448024492588327
2021-11-30,600438.SH,0.00025234253216104604
2021-11-30,601319.SH,8.651945915186075e-05
2021-11-30,000568.SZ,3.5875106304144305e-06
2021-11-30,300223.SZ,0.0005850940126661846
2021-11-30,601225.SH,4.4262043038591616e-05
2021-11-30,002460.SZ,0.0001456880870741148
2021-11-30,601088.SH,0.00017768596368764104
2021-11-30,601211.SH,0.0003272598503651205
2021-11-30,600763.SH,7.543756201758918e-05
2021-11-30,601877.SH,0.0002429861204381595
